date,Q_sim_m3s,Q_obs_m3s,P_mm,ET_mm,S_total
1950-02-11,1.0695409232894308,0.994,2.0,3.252,56.724077010640556
1950-02-12,1.0088216334196418,0.988,2.0,2.9775050311354248,54.92676578164511
1950-02-13,0.9033977647904083,0.968,0.0,2.704609305282406,52.01290689886365
1950-02-14,0.7825110058901019,0.949,0.0,2.348593450898732,51.65786850463662
1950-02-15,0.6638111499397873,0.93,0.0,2.303825608798825,51.47647167520519
1950-02-16,0.5624468230354357,0.929,3.4,2.2807873527108367,52.24150427318431
1950-02-17,0.47201893699816444,0.91,0.0,2.3585165278216484,51.29282079239319
1950-02-18,0.3946945672183268,0.892,0.0,2.2448688693720342,51.09848625134849
1950-02-19,0.33049243573585635,0.874,0.0,2.222420180678314,50.90085539315526
1950-02-20,0.2783360230547661,0.857,0.0,2.200195978871531,50.70032163649412
1950-02-21,0.236679923396032,0.84,0.0,2.1781940190828157,50.4972246524712
1950-02-22,0.22567004707636124,0.843,6.0,2.156412078891987,53.55854792106937
1950-02-23,0.2147312239401101,0.829,0.8,2.4801111989219686,51.531797350332106
1950-02-24,0.1995677687386129,0.813,0.0,2.2289618139395255,50.69609259112594
1950-02-25,0.18847980525225416,0.806,3.0,2.132370371938944,51.22133670734043
1950-02-26,0.17552396232578374,0.79,0.0,2.188984424129793,50.419653087039734
1950-02-27,0.23478751520273441,0.817,14.8,2.097276848966837,61.00022699081773
1950-02-28,0.3158954684938925,0.824,5.5,3.217369005326522,61.4296584724081
1950-03-01,0.48873133625680026,2.425,22.0,3.140961927801455,76.12808264108395
1950-03-02,0.7358472999973737,3.685,19.0,3.252,86.61501876899294
1950-03-03,0.9212736491112409,0.9,0.0,3.252,80.20327291394341
1950-03-04,1.2332917382260986,11.845,40.0,3.252,109.20857890692122
1950-03-05,1.5290699784168131,2.619,9.5,3.252,109.17862071995708
1950-03-06,1.8322275698357564,9.307,23.09,3.252,121.68528594020617
1950-03-07,2.09577648708085,5.691,15.0,3.252,126.59479752321151
1950-03-08,2.223009687065772,1.064,0.5,3.252,119.50724022232461
1950-03-09,2.203581298181525,1.043,0.0,3.252,113.68526266793617
1950-03-10,2.0658592463105006,1.022,0.0,3.252,109.05536930643403
1950-03-11,1.8628049698697757,1.022,2.5,3.252,107.35468178876611
1950-03-12,1.6215109970002959,1.002,0.0,3.252,104.35380236051823
1950-03-13,1.3807942761818421,0.982,0.0,3.252,103.96323440611592
1950-03-14,1.1603608019384302,0.962,0.0,3.252,103.56371276699471
1950-03-15,0.9685647516489962,0.953,1.5,3.252,103.15640502318004
1950-03-16,0.9193128613752163,4.768,23.0,3.252,119.52626349735509
1950-03-17,0.8954082168067403,0.982,0.5,3.252,114.75616409337046
1950-03-18,0.8488126331217487,0.962,0.0,3.252,110.48028878769838
1950-03-19,0.77233839965174,0.943,0.0,3.252,107.36954291424249
1950-03-20,0.731603060401696,1.266,11.1,3.252,113.59474689570577
1950-03-21,0.6866699615789966,0.977,1.2,3.252,110.60148700021115
1950-03-22,0.6303998218827944,0.97,2.0,3.252,108.74859094545559
1950-03-23,0.5676818468922953,0.951,0.0,3.252,107.63736052189509
1950-03-24,0.5069498844869523,0.932,0.0,3.252,107.17144279548137
1950-03-25,0.4523254715208191,0.924,2.0,3.252,106.70191151960131
1950-03-26,0.47770879083052326,1.785,16.0,3.252,117.06381629713877
1950-03-27,0.504788891903652,0.955,0.8,3.252,113.20610064523088
1950-03-28,0.5065999896625658,0.942,1.0,3.252,110.18141635650537
1950-03-29,0.4845276209122188,0.923,0.0,3.252,108.38429018436383
1950-03-30,0.4521865034985251,0.905,0.0,3.252,107.89547951183008
1950-03-31,0.4173464655162708,0.887,0.0,3.252,107.40401898419886
1950-04-01,0.44513061388440983,0.93,14.0,3.252,116.04504154010233
1950-04-02,0.595660740600066,3.988,23.1,3.252,131.32361826418563
1950-04-03,0.7513936013732833,0.985,4.0,3.252,128.6964562790915
1950-04-04,0.8438994807712525,0.965,0.0,3.252,123.47613415169339
1950-04-05,0.8663104033153383,0.953,1.0,3.252,120.05714763458354
1950-04-06,0.9429743894370104,4.227,20.8,3.252,134.00793554498813
1950-04-07,0.9882804811020175,0.982,0.5,3.252,129.05527549099065
1950-04-08,0.985011441193506,0.974,1.7,3.252,126.06672068526711
1950-04-09,0.9337494943644761,0.962,1.0,3.252,122.9993550466204
1950-04-10,0.852191589570714,0.943,0.0,3.252,121.23139014377307
1950-04-11,0.7619985940570625,0.924,0.0,3.252,120.67613125687578
1950-04-12,0.6749034485682267,0.905,0.0,3.252,120.11714640391281
1950-04-13,0.5966191953593668,0.887,0.0,3.252,119.5549718308126
1950-04-14,0.5293238230783001,0.869,0.0,3.252,118.99007250107378
1950-04-15,0.6476334977427431,5.041,34.0,3.252,144.5557715258091
1950-04-16,0.7867466607092338,0.912,1.8,3.252,139.62112948656141
1950-04-17,0.871480422353799,0.894,0.0,3.252,134.3057290663619
1950-04-18,0.8937836996711442,0.886,1.5,3.252,131.22509241846237
1950-04-19,1.0241797895891793,7.335,29.8,3.252,152.69333333172568
1950-04-20,1.2056982563211707,3.925,14.0,3.252,158.186473570378
1950-04-21,1.3276961492220678,0.965,0.7,3.252,152.25260039144842
1950-04-22,1.3649250735477476,0.957,1.3,3.252,148.0946709256334
1950-04-23,1.383702664831281,2.399,11.5,3.252,153.40016817980464
1950-04-24,1.3634368374981722,1.009,3.2,3.252,151.14910169733082
1950-04-25,1.432455193634869,7.985,25.5,3.252,168.35226375596082
1950-04-26,1.4919353172235823,1.069,3.9,3.252,165.26406427539757
1950-04-27,1.5996443879466196,6.854,20.0,3.252,176.74248364731068
1950-04-28,1.660530299724554,1.109,2.0,3.252,171.87828299846285
1950-04-29,1.788037689667426,9.868,26.29,3.252,188.77765182217155
1950-04-30,2.00809017446937,11.63,27.0,3.252,204.5622514288592
1950-05-01,2.1739517752844315,1.211,4.0,3.252,199.55478723926507
1950-05-02,2.230957608540097,1.207,2.0,3.252,194.33780866770914
1950-05-03,2.1906046896463294,1.217,3.5,3.252,191.60425721614308
1950-05-04,2.0646591387822255,1.202,1.0,3.252,187.40830595730534
1950-05-05,1.9395651600259352,3.026,11.7,3.252,193.00636395876182
1950-05-06,1.8047852015104127,1.252,4.0,3.252,191.4424122022166
1950-05-07,1.7202635442308511,4.044,14.2,3.252,198.90898977861173
1950-05-08,1.6410932955339403,1.302,4.1,3.252,196.9950229303193
1950-05-09,1.6543490485114034,7.446,22.0,3.252,210.77871583077402
1950-05-10,1.6568245840952573,1.332,2.0,3.252,206.06677187963638
1950-05-11,1.660588216182805,2.607,10.0,3.252,209.1698648033361
1950-05-12,1.612863447783714,1.342,0.0,3.252,203.6446006614031
1950-05-13,1.5332659445371148,1.353,4.5,3.252,202.87068117670754
1950-05-14,1.568030176319006,9.245,27.5,3.252,221.81239886972946
1950-05-15,1.7153881085117826,9.103,22.7,3.252,234.44367993211506
1950-05-16,1.8256926653826833,1.412,1.3,3.252,227.85711512752806
1950-05-17,1.8648526840319237,1.417,3.5,3.252,224.61455639459976
1950-05-18,1.841037355533634,1.43,4.5,3.252,222.99328844092028
1950-05-19,1.8546374863488448,6.662,19.2,3.252,234.28328135687028
1950-05-20,1.8335100985842654,1.453,1.8,3.252,229.5678968326129
1950-05-21,1.7625063634851081,1.443,2.1,3.252,226.04905411557274
1950-05-22,1.6824647285899257,1.626,8.0,3.252,228.1493916059328
1950-05-23,1.6939019814279268,7.727,22.5,3.252,242.38007601100009
1950-05-24,1.7467173159376737,3.508,11.0,3.252,245.2261568933009
1950-05-25,1.8390774417511024,5.649,15.5,3.252,251.97040557773374
1950-05-26,1.9001237470453265,1.597,5.0,3.252,249.37757476394754
1950-05-27,2.0013489322963065,8.14,21.0,3.252,261.16701419006074
1950-05-28,2.048683898329941,1.617,2.0,3.252,255.706157295939
1950-05-29,2.010366962063655,1.587,0.3,3.252,249.9818882506063
1950-05-30,1.9033159418133734,1.571,1.8,3.252,246.50278696877638
1950-05-31,1.7889534785746297,1.88,8.5,3.252,249.22046653837788
1950-06-01,1.6619932268676927,1.597,3.0,3.252,246.9198020310992
1950-06-02,1.539764927222546,1.607,5.3,3.252,246.89809407163193
1950-06-03,1.4719568396013076,3.29,12.6,3.252,253.06432178207973
1950-06-04,1.399105020413325,1.613,0.8,3.252,248.44514496136821
1950-06-05,1.3842627396238443,4.162,15.0,3.252,256.58030530792735
1950-06-06,1.571808252085176,14.502,38.7,3.252,283.875472739955
1950-06-07,1.7584901180763135,1.669,2.5,3.252,277.3206291595535
1950-06-08,2.0084624082971745,12.018,27.0,3.252,293.17622889614506
1950-06-09,2.175479356839263,1.675,0.8,3.252,285.3413075537811
1950-06-10,2.253080102063557,1.703,6.199,3.252,283.7906852296917
1950-06-11,2.2335380991137384,1.691,2.2,3.252,279.4367236678146
1950-06-12,2.2223290937334426,6.46,17.5,3.252,288.89305461626896
1950-06-13,2.2421399344438036,5.842,15.3,3.252,295.4653073559746
1950-06-14,2.2791269946051447,4.755,12.7,3.252,299.3590538352968
1950-06-15,2.2888967967499703,1.808,6.5,3.252,297.9249558743757
1950-06-16,2.224946163170614,1.772,0.0,3.252,291.55296488686065
1950-06-17,2.1114097609330753,1.772,4.0,3.252,289.63592082429614
1950-06-18,1.9788080488413908,1.783,5.5,3.252,289.29917561241984
1950-06-19,1.8254931491144675,1.764,2.0,3.252,286.0395393604591
1950-06-20,1.7813778993206246,7.74,23.5,3.252,301.4420125216035
1950-06-21,1.771851424195483,1.814,6.3,3.252,300.2987509186653
1950-06-22,1.7351986825105983,1.789,1.201,3.252,295.2617759731957
1950-06-23,1.658618710247668,1.765,1.5,3.252,291.293240872304
1950-06-24,1.778527720050544,15.105,42.09,3.252,322.3420024332354
1950-06-25,1.9430267679929343,3.334,8.8,3.252,321.3145093817094
1950-06-26,2.0360400045474427,1.786,0.0,3.252,313.62517847083467
1950-06-27,2.1097820730360235,5.366,14.0,3.252,319.2797956222902
1950-06-28,2.176133828057538,4.729,12.5,3.252,323.210516831259
1950-06-29,2.1881541587408813,1.84,3.5,3.252,319.33575850556383
1950-06-30,2.295307706862985,12.894,30.7,3.252,339.38433710359783
1950-07-01,2.3783609119136,1.879,4.6,3.252,335.0234575507829
1950-07-02,2.3856117731816453,1.863,2.2,3.252,329.76355846008033
1950-07-03,2.3175678637243813,1.851,2.6,3.252,325.8569655013657
1950-07-04,2.177615046822696,1.814,0.0,3.252,320.38357767326664
1950-07-05,1.9870217703967386,1.777,0.0,3.252,315.7588679650408
1950-07-06,1.7864465579780762,1.742,0.0,3.252,314.20111182983123
1950-07-07,1.6481536240903005,2.94,12.2,3.252,320.2418529276172
1950-07-08,1.5183611210754093,1.736,0.0,3.252,314.9971961218712
1950-07-09,1.3886237979649276,1.712,1.5,3.252,311.6461868791506
1950-07-10,1.2688055995375265,1.684,1.0,3.252,309.9636506784821
1950-07-11,1.1639500636850344,1.661,1.6,3.252,308.379962383368
1950-07-12,1.0753798900654525,1.639,1.8,3.252,306.79384730577385
1950-07-13,1.00241509118761,1.622,2.8,3.252,305.20597797767584
1950-07-14,0.9434125483643032,1.589,0.0,3.252,303.61694387896443
1950-07-15,0.9204712397962092,1.596,7.5,3.252,305.6376654710947
1950-07-16,0.8972872078444677,1.57,1.0,3.252,301.70118941290866
1950-07-17,0.8723313545929049,1.538,0.0,3.252,299.6867837238699
1950-07-18,0.8484980121871254,1.508,0.0,3.252,298.09627421911006
1950-07-19,0.8271584862685035,1.477,0.0,3.252,296.50641224611456
1950-07-20,0.8087965555686093,1.448,0.0,3.252,294.9175230021924
1950-07-21,0.7934049503649636,1.419,0.0,3.252,293.3298982514041
1950-07-22,0.7807275466603982,1.39,0.0,3.252,291.74380099038933
1950-07-23,0.7704030991858016,1.363,0.0,3.252,290.15946941976904
1950-07-24,0.7620470281128271,1.335,0.0,3.252,288.5771203252116
1950-07-25,0.7552949430169251,1.309,0.0,3.252,286.99695195664026
1950-07-26,0.7498231081771558,1.283,0.0,3.252,285.4191464807893
1950-07-27,0.7453554863236336,1.257,0.0,3.252,283.84387207103396
1950-07-28,0.74166337130922,1.232,0.0,3.252,282.27128468883376
1950-07-29,0.7473422714765158,1.216,4.8,3.252,282.01718455568465
1950-07-30,0.8596166371313834,1.235,21.8,3.252,296.05681068632606
1950-07-31,1.001387326056663,1.237,6.8,3.252,295.5124902575001
1950-08-01,1.1303438472652485,1.238,5.8,3.252,294.3992083825298
1950-08-02,1.1983279678232737,1.213,0.0,3.252,288.64771887878743
1950-08-03,1.343413659719523,3.308,25.3,3.252,305.1861486882477
1950-08-04,1.5858107739347362,5.927,24.0,3.252,318.57720438171845
1950-08-05,1.7694000230966558,1.267,0.0,3.252,310.31444261910036
1950-08-06,1.8480002036977614,1.241,0.0,3.252,303.63923265419226
1950-08-07,1.8645855006627274,1.265,6.8,3.252,303.81780769462705
1950-08-08,1.8508259406393224,1.294,7.5,3.252,304.6262824804419
1950-08-09,1.7990332337214363,1.29,3.0,3.252,301.5611794133922
1950-08-10,1.7047102328437371,1.271,1.0,3.252,297.21985268838637
1950-08-11,1.6260777657389829,1.308,9.5,3.252,300.5929331531868
1950-08-12,1.528133593950313,1.282,0.0,3.252,295.3586696588046
1950-08-13,1.4536848229075638,1.311,8.5,3.252,297.95356925851604
1950-08-14,1.376494671970576,1.297,1.8,3.252,294.3990030257513
1950-08-15,1.343424642740166,1.69,11.2,3.252,299.20674047008214
1950-08-16,1.328700826394126,1.345,5.3,3.252,298.2960900276691
1950-08-17,1.4129343749541592,5.607,21.7,3.252,311.4465050270877
1950-08-18,1.47768270970969,1.355,0.0,3.252,304.56647874511583
1950-08-19,1.5117107133713752,1.365,4.8,3.252,302.89640563445437
1950-08-20,1.4924287234413796,1.342,0.5,3.252,297.84868999655265
1950-08-21,1.4324117195464492,1.329,2.0,3.252,294.70078701292425
1950-08-22,1.3466874766707733,1.302,0.0,3.252,291.88784960527175
1950-08-23,1.297602356422814,1.468,10.79,3.252,296.6585196586023
1950-08-24,1.33089140751396,3.605,16.2,3.252,305.26022115350986
1950-08-25,1.3906640977642444,1.403,6.8,3.252,304.80131251898763
1950-08-26,1.4146843276993786,1.378,0.5,3.252,299.21683410211205
1950-08-27,1.4621771055324377,3.018,13.5,3.252,305.47673015694295
1950-08-28,1.470837712711946,1.387,0.0,3.252,299.4784204437694
1950-08-29,1.4311551243043217,1.364,0.7,3.252,294.91633047050067
1950-08-30,1.3993960895688509,1.399,9.2,3.252,298.07766451760097
1950-08-31,1.42026606470409,3.084,13.8,3.252,304.622002453125
1950-09-01,1.524159019096982,5.388,18.5,3.252,314.33496484445396
1950-09-02,1.596302059240402,1.442,0.0,3.252,307.2844314053136
1950-09-03,1.6019230928964368,1.413,0.0,3.252,301.4096174487518
1950-09-04,1.5430442500265893,1.385,0.0,3.252,296.3312817047881
1950-09-05,1.449896684978628,1.357,0.0,3.252,293.92749253927235
1950-09-06,1.3891174515449436,1.619,10.7,3.252,298.5944420882263
1950-09-07,1.3274007917389135,1.378,1.7,3.252,294.854451560002
1950-09-08,1.4013888084752097,7.213,27.5,3.252,313.4443680196222
1950-09-09,1.4715476266385255,1.387,0.0,3.252,306.3078040906544
1950-09-10,1.4886369462212257,1.359,0.0,3.252,300.3722218661617
1950-09-11,1.446500560865002,1.332,0.0,3.252,295.250400633216
1950-09-12,1.3700848836612851,1.305,0.0,3.252,292.6821729252491
1950-09-13,1.2823936355708723,1.279,0.0,3.252,291.0114883587629
1950-09-14,1.1960590274868537,1.253,0.0,3.252,289.34209998661237
1950-09-15,1.1173938322027952,1.228,0.0,3.252,287.6745763453227
1950-09-16,1.0489741484973545,1.204,0.0,3.252,286.00941036227584
1950-09-17,0.991261754095972,1.18,0.0,3.252,284.3470304273587
1950-09-18,0.9436040785782566,1.156,0.0,3.252,282.68780980829143
1950-09-19,0.9221247633116552,1.158,6.3,3.252,283.6225890610275
1950-09-20,0.8983429841651411,1.137,0.5,3.252,279.9055234289751
1950-09-21,0.8751837686081113,1.114,0.0,3.252,278.2568414083395
1950-09-22,0.8540791601162927,1.092,0.0,3.252,276.61222299881956
1950-09-23,0.8355836983018776,1.08,2.8,3.252,274.9718897179382
1950-09-24,0.8197599128459533,1.058,0.0,3.252,273.3360375582753
1950-09-25,0.8064150324160073,1.037,0.0,3.252,271.70484057904946
1950-09-26,0.7952424798948848,1.016,0.0,3.252,270.0784539629355
1950-09-27,0.8355260707835549,1.027,12.0,3.252,275.8919969324132
1950-09-28,0.901620904664326,1.029,6.6,3.252,276.2302197920325
1950-09-29,0.9739925914642096,1.032,6.0,3.252,276.00804406262307
1950-09-30,1.0085895601639434,1.011,0.0,3.252,270.7138020450638
1950-10-01,1.005786053908014,0.996,1.5,3.252,267.32448844808795
1950-10-02,0.9829178603299612,0.976,0.0,3.252,265.59188831000455
1950-10-03,0.9699463662041924,0.978,6.5,3.252,266.75129085295595
1950-10-04,1.0457557731939895,1.247,18.9,3.252,278.12317462230703
1950-10-05,1.2558605599935813,4.692,25.8,3.252,293.87639648785307
1950-10-06,1.4458002953120181,1.059,1.8,3.252,287.52234690353555
1950-10-07,1.5825072786344185,1.077,5.5,3.252,285.59433791374977
1950-10-08,1.6311403936283482,1.056,0.0,3.252,279.48283424401245
1950-10-09,1.6073640380396268,1.047,1.8,3.252,275.79324041507084
1950-10-10,1.524678269231938,1.026,0.0,3.252,271.33202087400514
1950-10-11,1.425731296932301,1.031,4.5,3.252,270.7885948206088
1950-10-12,1.3568326540908142,1.062,9.0,3.252,273.9442891827757
1950-10-13,1.3566163603441863,2.141,13.8,3.252,280.63712210411524
1950-10-14,1.4045407491414565,1.558,10.4,3.252,283.58383147261657
1950-10-15,1.4570542718893198,1.169,6.0,3.252,282.5554948913257
1950-10-16,1.5024350478690762,1.197,7.0,3.252,282.6644148887166
1950-10-17,1.4972729902849529,1.173,0.0,3.252,276.91638370472197
1950-10-18,1.4771669720951028,1.197,7.0,3.252,277.89259150962425
1950-10-19,1.4751575509890122,1.482,10.0,3.252,281.231648886803
1950-10-20,1.442156065682052,1.213,0.0,3.252,275.63940069295677
1950-10-21,1.3686479461068903,1.189,0.0,3.252,270.7718483833983
1950-10-22,1.28011247792152,1.165,0.0,3.252,269.1291273171665
1950-10-23,1.1910586644486056,1.153,2.0,3.252,267.5252194488469
1950-10-24,1.1089100773411658,1.13,0.0,3.252,265.9239578666164
1950-10-25,1.0368722199823994,1.107,0.0,3.252,264.325827879322
1950-10-26,0.9757393651592305,1.095,2.0,3.252,262.7312481484377
1950-10-27,1.0653952982016335,4.293,28.0,3.252,282.17406159127904
1950-10-28,1.1779450836235534,1.136,3.0,3.252,277.8530955209719
1950-10-29,1.261342590841845,1.134,3.0,3.252,274.36945820254505
1950-10-30,1.3299754183835846,1.165,8.0,3.252,275.70279993701917
1950-10-31,1.3447902063681405,1.142,0.0,3.252,270.11259691505273
1950-11-01,1.3033452128244989,1.119,0.0,3.252,265.25248423625385
1950-11-02,1.2358188552385427,1.096,0.0,3.252,263.58253824337385
1950-11-03,1.1604009719013115,1.074,0.0,3.252,261.99712088175136
1950-11-04,1.0869970777053033,1.053,0.0,3.252,260.4147803978182
1950-11-05,1.0204800467232134,1.032,0.0,3.252,258.8359547781148
1950-11-06,1.001037433374236,1.054,10.0,3.252,262.99618950814835
1950-11-07,1.010322188835995,1.063,6.0,3.252,263.07379874233067
1950-11-08,1.0015596639330833,1.042,0.0,3.252,257.9967034221097
1950-11-09,0.9744968915979387,1.021,0.0,3.252,255.27596832093855
1950-11-10,0.940152905172715,1.0,0.0,3.252,253.71444948937398
1950-11-11,0.9047323316778086,0.98,0.0,3.252,252.1573037721356
1950-11-12,0.8714785480379469,0.964,1.0,3.252,250.60479930864105
1950-11-13,0.8418606736995496,0.945,0.0,3.252,249.05716852073493
1950-11-14,0.8163238208699222,0.926,0.0,3.252,247.5146132878475
1950-11-15,0.7947553013117236,0.908,0.0,3.252,245.97730934907844
1950-11-16,0.7866833671976152,0.903,5.0,3.252,245.9310462608687
1950-11-17,0.7926748346736108,0.899,5.0,3.252,245.71230484776655
1950-11-18,0.832401675680877,0.909,9.0,3.252,248.7778398027452
1950-11-19,0.8533404585177805,0.891,0.0,3.252,243.71012434300818
1950-11-20,0.8520683377583858,0.88,2.0,3.252,240.93124283620153
1950-11-21,0.8388441893007729,0.863,0.0,3.252,239.36006925831435
1950-11-22,0.8204017230561457,0.845,0.0,3.252,237.85762746207973
1950-11-23,0.8005963715334948,0.831,1.0,3.252,236.36063604726536
1950-11-24,0.7815011342560209,0.815,0.0,3.252,234.86923561755918
1950-11-25,0.764111071892206,0.806,3.0,3.252,233.38354851446684
1950-11-26,0.7643786017511384,0.804,6.0,3.252,234.23922391720077
1950-11-27,0.7612965166323511,0.794,2.0,3.252,231.421329762757
1950-11-28,0.8901363380884625,1.266,27.0,3.252,250.07421946199884
1950-11-29,1.0470718813876896,0.857,6.0,3.252,248.48634808568772
1950-11-30,1.16908378499012,0.857,3.0,3.252,244.86286768710954
1950-12-01,1.261303755673168,0.877,7.0,3.252,245.29266698589024
1950-12-02,1.4258643587159874,4.458,24.0,3.252,260.20694692134435
1950-12-03,1.5706324663680062,0.944,5.0,3.252,257.26608391912345
1950-12-04,1.6585403808087928,0.954,4.0,3.252,254.2498438289676
1950-12-05,1.6752665640296693,0.95,2.0,3.252,250.15957864334686
1950-12-06,1.6192561100470437,0.931,0.0,3.252,244.99684295090492
1950-12-07,1.5154395055782053,0.922,1.5,3.252,241.73809597868325
1950-12-08,1.5441538777956936,6.647,29.5,3.252,262.55144019743034
1950-12-09,1.5714874700871506,0.948,0.0,3.252,255.62846499429577
1950-12-10,1.5507382946111317,0.929,0.0,3.252,249.90007873793763
1950-12-11,1.5786542742384877,4.365,18.0,3.252,260.27971333171143
1950-12-12,1.6152347474143252,1.014,7.0,3.252,260.02676650409296
1950-12-13,1.604173296901019,0.994,0.0,3.252,254.07238181813392
1950-12-14,1.5364536334659722,0.974,0.0,3.252,248.99790020938946
1950-12-15,1.4454876422509484,0.983,4.0,3.252,247.91990503227936
1950-12-16,1.3371820818457962,0.972,1.3,3.252,244.89664014468144
1950-12-17,1.358419945835395,6.319,26.1,3.252,262.8322479012602
1950-12-18,1.3838238933296023,0.997,0.0,3.252,256.26058353141855
1950-12-19,1.4479127844942423,3.345,14.0,3.252,262.66668515278207
1950-12-20,1.4733231713095298,1.02,0.0,3.252,256.4800347338646
1950-12-21,1.4482642974522215,1.01,1.3,3.252,252.3517547081068
1950-12-22,1.4395693813344717,2.175,11.79,3.252,257.653276509012
1950-12-23,1.411572095534029,1.049,2.0,3.252,253.91523346001964
1950-12-24,1.3624573317591413,1.05,3.0,3.252,251.53585102484365
1950-12-25,1.2917012418291978,1.043,2.0,3.252,248.55010001682928
1950-12-26,1.206445571652349,1.022,0.0,3.252,245.96376465125158
1950-12-27,1.120673684639176,1.002,0.0,3.252,244.4764147994636
1950-12-28,1.041541152666117,0.982,0.0,3.252,242.9916859619723
1950-12-29,0.9721388093614756,0.966,0.8,3.252,241.510053894418
1950-12-30,0.913233849894314,0.947,0.0,3.252,240.03192765908568
1950-12-31,0.8643474606989151,0.928,0.0,3.252,238.55765944861753
1951-01-01,0.8244060298622636,0.91,0.0,3.252,237.08755293930778
1951-01-02,0.7921216838310247,0.891,0.0,3.252,235.62187039449708
1951-01-03,0.7704467128538571,0.888,4.0,3.252,234.7965686180562
1951-01-04,0.8346609791242039,0.939,17.4,3.252,245.28868212458678
1951-01-05,0.8920950276709209,0.916,0.0,3.252,239.58100207978208
1951-01-06,0.9106074236201485,0.898,0.0,3.252,234.68759847857694
1951-01-07,0.9083966446572367,0.897,3.8,3.252,233.5771010002307
1951-01-08,0.9154648071486441,0.911,7.2,3.252,235.34609515224906
1951-01-09,0.8991415920823533,0.892,0.0,3.252,230.64402363309608
1951-01-10,0.8716714328182121,0.874,0.0,3.252,229.16234327879505
1951-01-11,0.8405867111606647,0.857,0.0,3.252,227.7311875689005
1951-01-12,0.8100169394963248,0.84,0.0,3.252,226.30475268865504
1951-01-13,0.7820195448366359,0.823,0.0,3.252,224.88323524456976
1951-01-14,0.8013781590870572,0.841,11.0,3.252,230.05187926675063
1951-01-15,0.8105434952873372,0.824,0.0,3.252,225.0877289396439
1951-01-16,0.8022676649270482,0.811,1.0,3.252,222.32758176637316
1951-01-17,0.7855845703142849,0.795,0.0,3.252,220.92439458372053
1951-01-18,0.7657828499098054,0.779,0.0,3.252,219.5262636564719
1951-01-19,0.7458094972060242,0.764,0.0,3.252,218.1333443877483
1951-01-20,0.727177013333237,0.753,1.6,3.252,216.7457711355562
1951-01-21,0.7105432273018825,0.743,2.0,3.252,215.36366023286342
1951-01-22,0.7570445605884842,0.763,14.0,3.252,223.1219054717046
1951-01-23,0.793700833307106,0.747,0.0,3.252,217.89253224406787
1951-01-24,0.8065709939451822,0.739,1.8,3.252,214.88045367534244
1951-01-25,0.8023130714170289,0.733,3.0,3.252,213.1726721271298
1951-01-26,0.8436539351541575,0.76,13.0,3.252,220.03631468425453
1951-01-27,0.8677113898254714,0.745,0.0,3.252,214.8835635941698
1951-01-28,0.8653877103151218,0.737,1.7,3.252,211.8435671900534
1951-01-29,0.8444773355865848,0.729,1.8,3.252,209.88115059703574
1951-01-30,0.8156130291608777,0.714,0.0,3.252,208.53853904135764
1951-01-31,0.784861107703694,0.7,0.0,3.252,207.20084260338018
1951-02-01,0.7554639829648567,0.689,1.0,3.252,205.86823959165787
1951-02-02,0.7479510202594695,0.694,6.6,3.252,207.38636919766404
1951-02-03,0.7388060647499898,0.687,2.0,3.252,204.6593455201617
1951-02-04,0.7236209414275699,0.677,1.2,3.252,202.6538264472478
1951-02-05,0.7804071734518248,0.712,16.3,3.252,212.43124234954982
1951-02-06,0.8637018042669188,0.726,6.5,3.252,212.55620105585393
1951-02-07,0.9760231554785621,0.763,11.1,3.252,216.6910597215811
1951-02-08,1.063162381272633,0.764,3.0,3.252,213.54148403259344
1951-02-09,1.0924247289101505,0.749,0.0,3.252,208.39515111877583
1951-02-10,1.1939383269025456,3.127,22.9,3.252,223.39250559455758
1951-02-11,1.2715814714897031,0.79,1.2,3.252,218.07759477556925
1951-02-12,1.2985773414559332,0.786,1.8,3.252,214.21285052977163
1951-02-13,1.4850017702367886,9.466,38.69,3.252,242.2775773312295
1951-02-14,1.6679649002202999,0.856,4.0,3.252,237.49349887669587
1951-02-15,2.0140586272560994,17.791,44.0,3.252,267.9510569296302
1951-02-16,2.287663276424136,0.886,0.0,3.252,257.78137659275404
1951-02-17,2.415721961259687,0.868,0.0,3.252,249.89325387869775
1951-02-18,2.4092473355039323,0.865,1.5,3.252,244.82340528515405
1951-02-19,2.292460185489277,0.848,0.0,3.252,239.37021158215063
1951-02-20,2.100359930795184,0.831,0.0,3.252,234.67284379550165
1951-02-21,1.8824037653098606,0.815,0.0,3.252,232.92065954201135
1951-02-22,1.669142494412226,0.798,0.0,3.252,231.5551524028416
1951-02-23,1.4757370945157697,0.782,0.0,3.252,230.18828433905335
1951-02-24,1.30826518772163,0.767,0.0,3.252,228.82102597007005
1951-02-25,1.1676792017573012,0.751,0.0,3.252,227.4542076114866
1951-02-26,1.0522434340686642,0.736,0.0,3.252,226.08854013821372
1951-02-27,0.958996220748864,0.722,0.0,3.252,224.72463272127072
1951-02-28,0.8845954496793779,0.72,2.8,3.252,223.36300790713446
1951-03-01,0.8257805172595238,0.706,0.0,3.252,222.0041144382183
1951-03-02,0.7796009549013202,0.706,0.0,3.252,220.6483381532678
1951-03-03,0.8867260673650229,3.613,28.5,3.252,240.7544455230556
1951-03-04,1.0769720109298893,2.43,13.8,3.252,245.79939856908078
1951-03-05,1.2251416550837921,0.789,0.0,3.252,238.86889047928565
